pdf_article_link,article_name,abstract,keywords,keywords_score,language
https://jurnal.ipb.ac.id/index.php/jikk/article/view/30633/20567,GENDER ANALYSIS OF CHILD INVESTMENT AND CHILD QUALITY AMONG FARMER FAMILIES IN INDONESIA,"Families have obligations to protect and care for their children. The general objective of this study was to analyze the gender of the investment and the quality of the children in highland farmers. The study was conducted at highland areas at Cianjur Regency (Sindangjaya Village, Cipanas Sub-district) and Bogor Regency (Petir Village, Dramaga Sub-district). The findings showed that they were 4 (four) indicators of child investment latent variable such as the allocation of time togetherness between parents and children, investment in education and health, material allocations, and protection of children. Moreover, there were 5 (five) indicators of child quality latent variable such as the physical quality, learning achievement, child's behavior, psycho-social-spiritual, and the quality of life. The first result showed that there was no difference between boys and girls in total of child investment, but there was significantly difference between boys and girls in total of child quality. The second result proved that the latent variable of child investment has significantly positive effect on latent variable of child quality. As recommendation, the study need to be continued with various family characteristics and broadening analysis such as the effect of child investment and child quality to the child happiness.","['child', 'quality', 'children']","[0.18167820887684216, 0.13396031701851774, 0.11948458485476514]",English
https://jurnal.ipb.ac.id/index.php/jikk/article/view/31369/20566,FAKTOR-FAKTOR YANG MEMENGARUHI PELAKSANAAN FUNGSI KELUARGA DI INDONESIA,"Pelaksanaan fungsi keluarga yang optimal dapat mendukung terwujudnya sumber daya manusia dan keluarga yang berkualitas. Karakteristik keluarga dapat memengaruhi optimalisasi fungsi keluarga. Penelitian ini bertujuan untuk menganalisis pengaruh karakteristik sosial ekonomi, pengetahuan, dan akses informasi terhadap fungsi keluarga. Penelitian ini menggunakan desain cross sectional study dengan data sekunder dari Survei Indikator Kinerja Rencana Pembangunan Jangka Menengan Nasional tahun 2017. Pengolahan dan analisis data dilakukan secara deskriptif dan inferensial menggunakan tabulasi silang dan uji regresi. Hasil penelitian menunjukkan bahwa proporsi responden terbanyak berusia dewasa akhir dan pendidikan sekolah dasar. Fungsi agama, ekonomi dan lingkungan adalah fungsi yang paling banyak diketahui oleh responden, sedangkan proporsi responden terbanyak mengetahui mengenai kependudukan berada kategori tinggi. Temuan menariknya adalah keluarga yang tinggal di perdesaan memiliki fungsi keluarga yang lebih baik dibandingkan dengan yang tinggal di perkotaan. Faktor yang berpengaruh signifikan terhadap pelaksanaan fungsi keluarga adalah usia, status perkawinan, status pekerjaan, tingkat pendidikan, pengetahuan fungsi keluarga, dan akses informasi. Hasil penelitian ini merekomendasikan perlunya sosialisasi fungsi keluarga secara intens ke sasaran utama program yaitu keluarga yang tinggal di perkotaan, keluarga pasangan usia muda, dan keluarga dengan tingkat pendidikan rendah.","['keluarga', 'fungsi', 'penelitian']","[0.21336087331439332, 0.1299682173500319, 0.07519830312766147]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/31442/20564,PERAN DUKUNGAN SOSIAL BAGI KESEJAHTERAAN PSIKOLOGIS FAMILY CAREGIVER ORANG DENGAN SKIZOFRENIA (ODS) RAWAT JALAN,"Ketidakmampuan memenuhi fungsi secara optimal merupakan tantangan yang harus dihadapi oleh family caregiver dalam melakukan perawatan pada pasien orang dengan skizofrenia (ODS) sehingga dibutuhkan dukungan sosial yang dapat meningkatkan kesejahteraan psikologis dari family caregiver ODS. Tujuan dari penelitian ini adalah untuk menganalisis peranan dari dukungan sosial terhadap kesejahteraan psikologis family caregiver ODS rawat jalan. Penelitian ini menggunakan pendekatan kuantitatif dengan teknik pemilihan contoh menggunakan non-probability purposive sampling. Sampel dalam penelitian ini berjumlah 57 partisipan. Data penelitian dikumpulkan dengan kuesioner multidimensional perceived social support (ά=0,659-0,757) dan Ryff Psychological well-being (ά=0,855-0,914) yang telah disesuaikan dengan subjek penelitian. Dukungan sosial diukur dari persepsi partisipan tentang dukungan sosial yang diperoleh. Hasil penelitian menunjukkan bahwa dimensi friends berperan signifikan terhadap dimensi personal growth, positive relationship, dan purpose in life dari kesejahteraan psikologis family caregiver ODS; sementara dimensi family berperan terhadap dimensi environtmental mastery. Hasil penelitian juga menemukan bahwa dimensi significant others tidak berperan signifikan terhadap semua dimensi dari kesejahteraan psikologis family caregiver ODS. Berdasarkan hasil penelitian, dukungan sosial yang dipersepsikan oleh family caregiver ODS rawat jalan berperan penting karena dapat meningkatkan kesejahteraan psikologisnya. Hal ini akan dapat mengoptimalkan perawatan yang diberikan oleh family caregiver yang akan berdampak pada proses pemulihan dari anggota keluarga yang mengalami skizofrenia.","['penelitian', 'dimensi', 'family']","[0.12573197827822116, 0.1164429594351887, 0.11582016814144033]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/31436/20569,RESIKO PENGASUHAN PERMISIF ORANG TUA DAN NENEK PADA PENCAPAIAN BAHASA ANAK,"Pencapaian bahasa anak dipengaruhi oleh beberapa faktor, salah satunya adalah pengasuhan orang tua. Penelitian ini mengkaji pencapaian bahasa anak usia 2 tahun pada sebuah keluarga di Samirono, Yogyakarta yang diasuh oleh orang tua dan nenek dengan pola asuh permisif. Tujuan penelitian ini adalah untuk mendeskripsikan resiko pengasuhan permisif yang diterapkan orang tua dan nenek pada pencapaian bahasa anak. Penelitian ini menggunakan model kualitatif dengan pendekatan studi kasus. Pengumpulan data menggunakan wawancara dan observasi. Informan dalam penelitian berjumlah empat orang yang dipilih menggunakan teknik purposive sampling. Data dianalisis menggunakan model Miles dan Hubberman. Hasil penelitian menunjukkan peran nenek dalam pengasuhan lebih besar karena orang tua anak dalam penelitian ini mencari nafkah. Orang tua dan nenek kurang memberi stimulasi untuk perkembangan bahasa anak. Orang tua dan nenek juga membatasi anak untuk belajar berkomunikasi. Akibatnya, anak belum mampu untuk melakukan komunikasi sederhana dan baru dapat mengucapkan beberapa kata, seperti ""emoh"", ""dah"", ""ma"", ""um"", ""a"". Penelitian ini menggambarkan resiko dari penerapan pengasuhan permisif orang tua dan anak terhadap perkembangan bahasa anak.","['anak', 'orang', 'penelitian']","[0.13295196026065242, 0.12007148829935715, 0.11544307508254296]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/31419/20565,EMPATI AFEKTIF: MEDIATOR PENGARUH KETERLIBATAN ORANG TUA TERHADAP PERAN DEFENDER REMAJA DALAM PERUNDUNGAN DI SEKOLAH,"Perundungan di sekolah telah menjadi suatu hal yang lazim sekarang ini meskipun bahaya perundungan terhadap perkembangan anak sudah cukup disadari. Tujuan dari penelitian ini adalah untuk menganalisis pengaruh keterlibatan orang tua terhadap peran defender yang dimediasi oleh empati pada remaja dalam peristiwa perundungan di sekolah. Penelitian melibatkan 320 remaja (siswa SMP kelas 7 hingga 9) dengan rentang usia 12-15 tahun (52,5% perempuan dan 47,5% laki-laki) yang dipilih melalui teknik accidental sampling. Setiap partisipan diberi tiga alat ukur, yaitu keterlibatan orang tua, empati, dan peran defender dalam kasus perundungan di sekolah. Data dianalisis dengan menggunakan teknik Confirmatory Factor Analysis (CFA) dan proses Hayes Model 4. Hasil penelitian menunjukkan bahwa semakin tinggi keterlibatan orang tua dalam kehidupan anak remajanya maka kecenderungan anak untuk menjadi defender pun semakin tinggi. Selain itu, empati afektif berpengaruh lebih kuat secara positif pada peran defender dibandingkan empati kognitif. Lebih jauh, hanya empati afektif yang memediasi secara parsial hubungan keterlibatan orang tua pada peran defender. Temuan penelitian menunjukkan bahwa orang tua perlu terlibat secara aktif di kehidupan remaja terutama dalam mengembangkan empati anak remajanya, khususnya empati afeksi, agar anak remaja mampu memilih peran sebagai defender untuk membela korban peristiwa perundungan di sekolah.","['empati', 'perundungan', 'defender']","[0.13841851404807307, 0.10666234536086883, 0.10639558036541887]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/28538/20568,NILAI DAN KONTROL DIRI SEBAGAI FAKTOR PEMBENTUK SIKAP DALAM PERILAKU PEMBELIAN IMPULSIF ANTARGENERASI,"Saat ini perkembangan pasar semakin kompleks, namun apabila hal ini tidak diimbangi dengan kemampuan konsumen untuk mengelola pembeliannya dapat menyebabkan munculnya pembelian impulsif. Penelitian ini bertujuan untuk menganalisis pengaruh nilai, kontrol diri, dan sikap terhadap pembelian impulsif generasi Baby Boomer, generasi X, dan generasi Y. Penelitian ini adalah studi kuantitatif dengan menggunakan desain cross-sectional study. Pengambilan data dilakukan dengan wawancara menggunakan kuesioner di lima komplek perumahan di Surabaya, Jawa Timur. Responden adalah ibu rumah tangga sebanyak 90 orang yang terbagi dalam tiga generasi yang dipilih dengan menggunakan teknik penarikan contoh non-probability secara quota sampling. Hasil penelitian menunjukkan bahwa pada variabel kontrol diri, sikap, dan pembelian impulsif terdapat perbedaan yang signifikan antargenerasi. Uji pengaruh variabel nilai, kontrol diri, dan sikap terhadap perilaku pembelian impulsif menggunakan metode Stuctural Equation Modelling (SEM). Hasil menunjukkan variabel kontrol diri memengaruhi sikap dan pembelian impulsif secara signifikan. Kontrol diri berpengaruh positif terhadap sikap dan berpengaruh negatif terhadap pembelian impulsif.","['impulsif', 'pembelian', 'diri']","[0.12292143588596238, 0.12292143588596238, 0.11821987827710309]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/31473/20561,PENGGUNAAN THEORY OF PLANNED BEHAVIOR DALAM MENGANALISIS FAKTOR-FAKTOR YANG MEMENGARUHI FOOD WASTE BEHAVIOR PADA DOSEN,"Salah satu lingkungan yang turut berkontribusi menghasilkan sampah makanan ialah lingkungan institusi perguruan tinggi. Studi ini bertujuan menganalisis perilaku membuang makanan pada dosen dan faktor-faktor yang memengaruhinya dengan menggunakan kerangka Theory of Planned Behavior (TPB). Studi 1 dilakukan dengan mewawancari empat dosen yang mengikuti pelatihan dosen. Studi 2 dilakukan untuk menguji faktor yang memengaruhi perilaku membuang makanan dengan kerangka TPB secara kuantitatif. Survei daring dilakukan kepada 99 dosen dari 11 fakultas. Hasil analisis tematik secara kualitatif menemukan bahwa makanan yang terbuang sia-sia dianggap dapat dimanfaatkan kembali menjadi pupuk bagi kampus (behavioral belief). Rekan sejawat menjadi kelompok yang dapat mendorong atau menghambat perilaku membuang makanan dalam pelatihan (normative belief). Para dosen pun sepakat bahwa makanan dapat dibuang jika mengandung gizi yang berlebihan (control belief). Temuan tersebut kemudian dikonfirmasi dengan analisis regresi ganda yang menemukan bahwa hanya atittude dan subjective norm yang mampu memprediksi intensi secara signifikan. Selain itu, Perceived Behavioral Control (PBC) dan intensi secara terpisah mampu memprediksi perilaku membuang makanan secara signifikan. Identifikasi belief-belief sebagai anteseden variabel prediktor dalam kerangka TPB memudahkan peneliti untuk menangkap gambaran perilaku food waste secara spesifik. Hasil studi ini juga dapat menjadi acuan intervensi untuk mengurangi perilaku membuang makanan pada dosen di kegiatan pelatihan.","['dosen', 'makanan', 'perilaku']","[0.1200500310711593, 0.10378294591310223, 0.09276256186790784]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/31428/20570,"PERILAKU KONSUMEN GULA PASIR: KETERKAITANNYA DENGAN PENGETAHUAN LABEL, BAURAN PEMASARAN, DAN KESADARAN MEREK","Pada awalnya produk gula dipasarkan tanpa merek, namun seiring dengan perkembangan industri gula, merek menjadi value added untuk melakukan penjualan. Pemberian brand oleh perusahaan ritel di Indonesia berdampak pada perubahan perilaku pembelian konsumen. Tujuan dari penelitian ini yaitu mengidentifikasi dan menganalisis pengaruh antara variabel pengetahuan konsumen tentang label, brand awareness, dan bauran pemasaran dengan perilaku pembelian produk gula pasir. Penelitian ini melibatkan 200 ibu rumah tangga sebagai responden penelitian. Teknik sampling yang digunakan dalam penelitian ini adalah purposive sampling. Analisis data yang digunakan dalam penelitian ini yaitu analisis deskriptif dan analisis Structural Equation Modeling (SEM-PLS). Hasil penelitian menunjukkan bahwa tingkat pengetahuan konsumen tentang label berada pada kategori rendah (60%). Hasil dari analisis SEM-PLS menunjukkan bahwa hanya elemen produk pada variabel bauran pemasaran yang memiliki pengaruh signifikan terhadap brand awareness dan perilaku pembelian. Bauran pemasaran (elemen produk) memiliki pengaruh terhadap perilaku pembelian konsumen gula pasir pada atribut kualitas, kemasan, dan merek.","['penelitian', 'analisis', 'konsumen']","[0.13505684486950653, 0.1040290768901274, 0.09656320082377676]",Bahasa
https://jurnal.ipb.ac.id/index.php/jikk/article/view/28745/20002,MODEL OF FAMILY SUBJECTIVE WELL-BEING IN RURAL AND SUB URBAN FAMILIES,"Well-being of family and child can help them to deal with problems that occur in their lives. The main objectives of the study were to analyze using Structural Equation Modeling (SEM) on the examination of the effect of family characteristics and child-parents relations on family and child subjective well-being. This was a census method and a descriptive cross-sectional study design. This study was conducted on highland farmer families living in Cianjur Regency as a typical rural family and the sub-urban of Bogor City boundary as a typical sub urban family. Samples of this study amounted to 203 families consisting of 99 families with males and 104 families with females who were examined through the census method in selected primary schools. There was no significantly difference between the reports of children and mothers to the variables of child and parent relations. However, there was a significantly difference between the child's and mother's reports to the subjective well-being variable with the condition that the child reports higher in subjective well-being for both material and non-material well-being compared to his/her mother's report. The results showed that gender latent variables directly influence the latent variable of child-parent relations. Finally, the latent variable of child-parent relationship had a direct effect on the latent variable of family and children's subjective well-being for both material and non-material.","['child', 'family', 'latent']","[0.12802918999387528, 0.11055042101866715, 0.10554354909177394]",English
https://jurnal.ipb.ac.id/index.php/jikk/article/view/30200/20003,HUBUNGAN ANTARA WORK-FAMILY CONFLICT DAN WORK-FAMILY BALANCE DENGAN KEPUASAN PERNIKAHAN PADA ISTRI YANG MENJALANI DUAL-EARNER FAMILY,"Kepuasan pernikahan pada pasangan yang menjalani dual-earner family memiliki tantangan yang besar, terutama bagi istri, akibat tingginya stress yang bersumber dari pekerjaan maupun pernikahan dan keluarga. Penelitian ini bertujuan untuk menganalisis hubungan work-family conflict dan work-family balance terhadap kepuasan pernikahan pada istri yang menjalani dual earner family. Penelitian ini menggunakan pendekatan kuantitatif dengan desain cross-sectional. Kepuasan pernikahan diukur menggunakan Couple Satisfaction Index, work-family conflict diukur dengan menggunakan Work-Family Conflict Scale, sementara work-family balance diukur dengan Work-Family Balance Scale. Responden dalam penelitian ini adalah 181 istri yang merupakan pegawai penuh waktu di Jabodetabek, dipilih dengan teknik convenience sampling. Teknik korelasi Pearson digunakan sebagai metode dalam melakukan pengujian hipotesis. Hasil penelitian menunjukkan bahwa work-family conflict berhubungan negatif secara signifikan dengan kepuasan pernikahan, terutama dalam dimensi work-intervening with family (r=-0,346; p<0,01). Sementara itu, terdapat korelasi yang positif antara work-family balance dengan kepuasan pernikahan pada istri dalam dual-earner family (r=0,294; p<0,01). Penelitian ini menunjukkan bahwa menjalankan peran sebagai pekerja, istri, dan ibu dalam waktu yang bersamaan bukan hal yang mudah dan dapat menurunkan kepuasan pernikahan.","['family', 'work', 'pernikahan']","[0.20164045931927072, 0.15936481348498915, 0.11216703362190285]",Bahasa
